entry_time,exit_time,side,entry,exit,lots,pnl,reason
2019-05-17,2019-05-23,-1,1.1172959427261353,1.111016470608864,0.09,55.88524905544081,tp
2019-05-27,2019-05-28,1,1.1210230966186523,1.1189229242869208,0.15,-32.55258497597313,stop
2019-05-29,2019-05-30,-1,1.1170087675476075,1.1123161634088987,0.13,60.09385380321383,tp
2019-06-04,2019-06-17,1,1.124691643295288,1.1216450552368165,0.04,-12.46635223388631,ma_exit
2019-06-17,2019-06-20,-1,1.1216450552368165,1.1251171830530868,0.09,-31.87915034643338,stop
2019-06-21,2019-06-24,1,1.1296205897903442,1.1398032983380602,0.06,60.67625128629581,tp
2019-07-02,2019-07-05,-1,1.1286846022033692,1.1218936536498796,0.09,60.488536981406455,tp
2019-08-06,2019-08-12,1,1.1244388003921508,1.1163788003921509,0.03,-24.389999999999866,stop
2019-08-15,2019-08-16,-1,1.114270291748047,1.107971000234893,0.09,56.06362361838503,tp
2019-08-26,2019-08-27,1,1.1143654962158203,1.1128054962158203,0.21,-34.23000000000012,stop
2019-08-27,2019-08-30,-1,1.1103108744049073,1.1037226811911514,0.09,58.66373892380329,tp
2019-09-11,2019-09-12,1,1.1050933976745605,1.1035333976745605,0.21,-34.23000000000012,stop
2019-09-12,2019-09-13,-1,1.1012857775115967,1.1048950642594588,0.08,-29.434293982896754,stop
2019-09-13,2019-09-16,1,1.1058876891708374,1.1040319067973017,0.17,-32.73830035010648,stop
2019-09-17,2019-09-18,-1,1.1005344013595582,1.104664401844421,0.07,-29.400003394039487,stop
2019-09-18,2019-09-19,1,1.1075287242507934,1.1037150625940464,0.08,-31.069293253976106,stop
2019-09-19,2019-09-20,-1,1.1030839304351807,1.1046439304351807,0.2,-32.600000000000115,stop
2019-09-20,2019-09-23,1,1.1049102922058105,1.1033502922058105,0.2,-32.600000000000115,stop
2019-09-23,2019-09-25,-1,1.1018441538238526,1.0974338508551134,0.13,56.423938593610025,tp
2019-10-07,2019-10-08,1,1.0987196345901489,1.0971596345901489,0.2,-32.600000000000115,stop
2019-10-08,2019-10-09,-1,1.0971530298614502,1.0987130298614503,0.2,-32.600000000000115,stop
2019-10-10,2019-10-11,1,1.0988403936004638,1.1019125360151514,0.19,57.04070587906368,tp
2019-11-06,2019-11-19,-1,1.1073597292327881,1.1072957892990112,0.06,-0.03636039733825497,ma_exit
2019-11-19,2019-11-20,1,1.1072957892990112,1.1057357892990112,0.2,-32.600000000000115,stop
2019-11-25,2019-12-02,-1,1.1021962980651856,1.1064615815351082,0.07,-30.346984289458266,stop
2019-12-03,2019-12-13,1,1.1079705138778686,1.1174523080302647,0.06,56.47076491437683,tp
2019-12-23,2019-12-25,-1,1.1079240660095215,1.1108782788752023,0.1,-30.24212865680761,stop
2019-12-30,2020-01-08,1,1.1182904620742797,1.1154138664627076,0.03,-8.83978683471649,ma_exit
2020-01-08,2020-01-09,-1,1.1154138664627076,1.1124738664627076,0.2,57.399999999998855,tp
