year,month,start_equity,end_equity,pnl,pnl_pct,withdrawn,positive
2019,3,4053.4130586600245,3891.8201066851766,-161.5929519748479,-0.039865898105205,0.0,False
2019,4,3891.8201066851766,3892.992108466381,1.1720017812044716,0.00030114490111998363,0.0,True
2019,5,3892.992108466381,3860.80210846638,-32.190000000000964,-0.00826870414918,0.0,False
2019,6,3860.80210846638,3923.170268696348,62.368160229968,0.016154197619505133,0.0,True
2019,7,3923.170268696348,3807.962070381145,-115.20819831520294,-0.02936609691260892,0.0,False
2019,8,3807.962070381145,3820.7149729137245,12.752902532579355,0.003349009863247639,0.0,True
2019,9,3820.7149729137245,3895.6978209982335,74.98284808450899,0.019625344632113746,0.0,True
2019,10,3895.6978209982335,3965.0078209982335,69.30999999999995,0.01779142099431109,0.0,True
2019,11,3965.0078209982335,3978.1500315551675,13.14221055693406,0.0033145484574669433,0.0,True
2019,12,3978.1500315551675,3988.6866428171934,10.536611262025872,0.0026486208862029326,0.0,True
2020,1,3988.6866428171934,4101.390722974853,112.70408015765952,0.028255937417549823,56.35204007882976,True
2020,2,4045.038682896023,4116.720214046146,71.68153115012274,0.017720851830965122,35.84076557506137,True
2020,3,4080.8794484710843,4193.340441251498,112.46099278041402,0.027558028655452666,56.23049639020701,True
2020,4,4137.109944861291,4179.407931668366,42.29798680707427,0.010224042234993692,21.148993403537133,True
2020,5,4158.258938264828,4093.6453303244616,-64.61360794036682,-0.015538620586078506,0.0,False
2020,6,4093.6453303244616,4235.747798791392,142.10246846693008,0.03471294091216912,71.05123423346504,True
2020,7,4164.696564557927,4139.856011264546,-24.840553293380253,-0.005964552977226811,0.0,False
2020,8,4139.856011264546,4230.249899868868,90.39388860432155,0.021835032029703404,45.19694430216077,True
2020,9,4185.052955566707,4096.281784093146,-88.77117147356148,-0.02121148105318079,0.0,False
2020,10,4096.281784093146,4064.748298080324,-31.533486012821868,-0.0076980753949286475,0.0,False
2020,11,4064.748298080324,4146.772841797876,82.0245437175522,0.02017948903657584,41.0122718587761,True
2020,12,4105.7605699391,4119.194024376044,13.433454436943975,0.003271855289199982,6.716727218471988,True
2021,1,4112.477297157571,3997.127260536474,-115.35003662109739,-0.028048795965590883,0.0,False
2021,2,3997.127260536474,4147.722665394026,150.59540485755224,0.03767590948238663,75.29770242877612,True
2021,3,4072.42496296525,4072.42496296525,0.0,0.0,0.0,False
2021,4,4072.42496296525,4076.4158663129933,3.9909033477433695,0.0009799820460872231,1.9954516738716848,True
2021,5,4074.4204146391216,3894.57662746193,-179.84378717719164,-0.04413972267835319,0.0,False
2021,6,3894.57662746193,3870.1820747733946,-24.39455268853544,-0.006263723896590323,0.0,False
2021,7,3870.1820747733946,3908.159931674138,37.97785690074352,0.009812938039347201,0.0,True
2021,8,3908.159931674138,3788.325827277599,-119.83410439653926,-0.030662538507017018,0.0,False
2021,9,3788.325827277599,3648.260969864525,-140.0648574130737,-0.036972758891155984,0.0,False
2021,10,3648.260969864525,3648.260969864525,0.0,0.0,0.0,False
2021,11,3648.260969864525,3717.0586398492833,68.79766998475816,0.018857661377034905,0.0,True
2021,12,3717.0586398492833,3720.098824989255,3.040185139971527,0.0008179007743861685,0.0,True
2022,1,3720.098824989255,3757.284298164609,37.18547317535422,0.009995829391833865,0.0,True
2022,2,3757.284298164609,3736.044269798849,-21.240028365759827,-0.0056530266757123864,0.0,False
2022,3,3736.044269798849,3715.1706135309673,-20.87365626788187,-0.0055871008908054826,0.0,False
2022,4,3715.1706135309673,3715.1706135309673,0.0,0.0,0.0,False
2022,5,3715.1706135309673,3687.9539468643,-27.21666666666715,-0.007325818784079992,0.0,False
2022,6,3687.9539468643,3750.9349477880173,62.98100092371715,0.017077491159364133,0.0,True
2022,7,3750.9349477880173,3759.8624190111277,8.927471223110388,0.002380065596278883,0.0,True
2022,8,3759.8624190111277,3767.72363433999,7.861215328862272,0.0020908252624120835,0.0,True
2022,9,3767.72363433999,3739.055492808887,-28.668141531103174,-0.007608875892545422,0.0,False
2022,10,3739.055492808887,3751.9929564276163,12.937463618729453,0.0034600886891385653,0.0,True
2022,11,3751.9929564276163,3732.9542290474396,-19.038727380176624,-0.0050742972071845145,0.0,False
2022,12,3732.9542290474396,3621.131001091432,-111.82322795600749,-0.0299556922198165,0.0,False
2023,1,3621.131001091432,3581.0401077949755,-40.09089329645667,-0.01107137335942086,0.0,False
2023,2,3581.0401077949755,3532.050107794975,-48.99000000000069,-0.01368038294052123,0.0,False
2023,3,3532.050107794975,3584.943441128308,52.89333333333343,0.014975249987705932,0.0,True
2023,4,3584.943441128308,3656.685940878192,71.74249974988379,0.02001217060409296,0.0,True
2023,5,3656.685940878192,3701.435449624979,44.74950874678689,0.01223772275505832,0.0,True
2023,6,3701.435449624979,3645.331905779717,-56.10354384526181,-0.01515723956524653,0.0,False
2023,7,3645.331905779717,3656.8036128750828,11.471707095365673,0.0031469581897816067,0.0,True
2023,8,3656.8036128750828,3694.13318191932,37.32956904423736,0.010208250974376989,0.0,True
2023,9,3694.13318191932,3702.6544549053515,8.521272986031363,0.0023067043245051763,0.0,True
2023,10,3702.6544549053515,3685.569290840558,-17.08516406479339,-0.004614301516080881,0.0,False
2023,11,3685.569290840558,3684.7901660196103,-0.7791248209477999,-0.000211398771658993,0.0,False
2023,12,3684.7901660196103,3684.7901660196103,0.0,0.0,0.0,False
2024,1,3684.7901660196103,3744.2975987386985,59.50743271908823,0.016149476642619637,0.0,True
2024,2,3744.2975987386985,3687.6088842754248,-56.688714463273755,-0.01514001303805816,0.0,False
2024,3,3687.6088842754248,3759.565833017162,71.95694874173705,0.019513172627545563,0.0,True
2024,4,3759.565833017162,3759.565833017162,0.0,0.0,0.0,False
2024,5,3759.565833017162,3839.145710598074,79.57987758091213,0.021167305246267476,0.0,True
2024,6,3839.145710598074,3780.186213587298,-58.959497010775976,-0.015357452270700891,0.0,False
2024,7,3780.186213587298,3846.3028802539648,66.11666666666679,0.017490320034769875,0.0,True
2024,8,3846.3028802539648,3885.347249118302,39.04436886433723,0.010151142559464582,0.0,True
2024,9,3885.347249118302,3997.9402387572095,112.59298963890751,0.02897887432441415,0.0,True
2024,10,3997.9402387572095,4035.8126037379307,37.87236498072116,0.009472969258913704,18.93618249036058,True
2024,11,4016.87642124757,3961.1651236644543,-55.71129758311554,-0.013869308323359524,0.0,False
2024,12,3961.1651236644543,4032.327203594607,71.16207993015269,0.017964936504419438,32.327203594607,True
2025,1,4000.0,4004.7886473364033,4.788647336402846,0.0011971618341007114,2.394323668201423,True
2025,2,4002.3943236682017,4038.634023759234,36.23970009103232,0.009054505168750731,18.11985004551616,True
2025,3,4020.514173713718,3933.1363863549195,-87.37778735879829,-0.02173298826555015,0.0,False
2025,4,3933.1363863549195,3999.2530530215863,66.11666666666679,0.016810163740073398,0.0,True
2025,5,3999.2530530215863,4055.631678630534,56.37862560894837,0.014097288884071038,28.189312804474184,True
2025,6,4027.4423658260603,4088.281041215204,60.838675389143646,0.015106032529571694,30.419337694571823,True
2025,7,4057.861703520632,4095.7783701872954,37.91666666666333,0.00934400170261262,18.958333333331666,True
2025,8,4076.8200368539638,4007.538641057357,-69.28139579660683,-0.016993979417857873,0.0,False
2025,9,4007.538641057357,4054.923271427223,47.384630369866045,0.011823873607707496,23.692315184933022,True
2025,10,4031.2309562422897,4107.0511237703195,75.82016752802974,0.018808192423364768,37.91008376401487,True
2025,11,4069.1410400063046,4069.1410400063046,0.0,0.0,0.0,False
2025,12,4069.1410400063046,4156.152347960989,87.01130795468407,0.021383212599224443,43.505653977342035,True
2026,1,4112.646693983646,4178.763360650313,66.11666666666679,0.016076427562666216,33.058333333333394,True
2026,2,4145.70502731698,4298.99841172538,153.29338440840002,0.03697643305500887,76.64669220420001,True
2026,3,4222.35171952118,4164.576734717083,-57.774984804096675,-0.013683129365321664,0.0,False
2026,4,4164.576734717083,4021.410875542005,-143.1658591750779,-0.034377049168432185,0.0,False
2026,5,4021.410875542005,3994.194208875338,-27.21666666666715,-0.006767939787550034,0.0,False
2026,6,3994.194208875338,4062.041370561782,67.847161686444,0.016986445360038717,33.923580843222,True
2026,7,4028.11778971856,3876.8276769262916,-151.29011279226825,-0.037558512608152586,0.0,False
